Title,Year,Date,Album,Event,Circle,Duration,Track
"Dream Battle",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",334,2
"Romantic Fall",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",381,3
"Fantasia",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",285,4
"Pray for Answer",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",319,5
"Fire",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",313,6
"Magical Astronomy",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",256,7
"faith is...",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",298,8
"loop",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",326,9
"Tutelary",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",336,10
"of memories",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",359,11
"Reflection, Flower View",2010,"2010-08-14","Of memories","Comiket 78","Alstroemeria Records",249,12
"フラワリングナイト",2007,"2007-08-17","Orienotnotes","Comiket 72","primenotes",139,1
"東方風奇譚",2007,"2007-08-17","Orienotnotes","Comiket 72","primenotes",166,2
"春の訪れは御札とともに",2007,"2007-08-17","Orienotnotes","Comiket 72","primenotes",289,3
"Serenade for two girls in love",2007,"2007-08-17","Orienotnotes","Comiket 72","primenotes",186,4
"亡き嬢にささぐトッカータ",2007,"2007-08-17","Orienotnotes","Comiket 72","primenotes",261,5
"Voyage into a cage...",2007,"2007-08-17","Orienotnotes","Comiket 72","primenotes",325,6
"失恋マスタースパーク",2007,"2007-08-17","Orienotnotes","Comiket 72","primenotes",141,7
"Oriental FullMooN",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",79,1
"月夜の華",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",239,2
"くらえ！全力スパーク",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",236,3
"Compass",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",193,4
"MooN",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",283,5
"永遠の刻",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",234,6
"Red eye",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",249,7
"HOLIC",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",200,8
"月まで届け",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",0,9
"FullMooN.13",2010,"2010-08-14","Oriental FullMooN","Comiket 78","FullMooN.13",0,10
"OverRide",2009,"2009-05-05","OverRide","M3-23","Akuji",217,1
"BORDER N'",2009,"2009-05-05","OverRide","M3-23","Akuji",0,2
"NavNav-C",2009,"2009-05-05","OverRide","M3-23","Akuji",176,3
"Over The Lake, Over The Rainbow",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",261,1
"An Old Alien",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",206,2
"Holy Butterfly",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",266,3
"Gliding With Feather",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",261,4
"Dream",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",237,5
"Shoot Me, Take You",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",297,6
"Locked Girl",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",252,7
"Last Remote",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",241,8
"Two Of Fairies",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",220,9
"Fire Of Collapse",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",270,10
"Wish Upon A Star",2010,"2010-08-14","Over The Rainbow","Comiket 78","CROW'SCLAW",312,11
"Overture | KANA",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",92,1
"Foughten Field",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",251,2
"To Be Free",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",273,3
"Graven Image",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",240,4
"eye contact",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",263,5
"Don't Stop!",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",186,6
"Caligo",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",281,7
"From the Vertex",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",262,8
"LUNA",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",228,9
"Night of Burning Star",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",215,10
"Foughten Field (t+pazolite Remix)",2011,"2011-03-13","Overture KANA","Reitaisai 8","ALiCE'S EMOTiON",240,11
"Overture SUWA",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",115,1
"faith ofthe 540°",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",238,2
"Uncomposed Teatime",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",260,3
"Rave ON, Rage ON!",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",293,4
"カオス☆パーティー",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",210,5
"Retropolitans",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",248,6
"Fly you higher in the Night",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",276,7
"Plunder",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",225,8
"Psycho-nostalgia",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",227,9
"桜華月想",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",298,10
"faith ofthe 540°  (REDALiCE Remix)",2011,"2011-03-13","Overture SUWA","Reitaisai 8","ALiCE'S EMOTiON",257,11
"KIZNA (Instrumental)",2009,"2009-10-11","PAD JACK","M3-24","A-One",332,1
"PLAY MY GAME (Men's) (Instrumental)",2009,"2009-10-11","PAD JACK","M3-24","A-One",212,2
"恋のスターライト☆デート",2009,"2009-10-11","PAD JACK","M3-24","A-One",0,3
"Eternity Ring (Instrumental)",2009,"2009-10-11","PAD JACK","M3-24","A-One",305,4
"MUTABLE STORY (Instrumental)",2009,"2009-10-11","PAD JACK","M3-24","A-One",304,5
"uso tsu ki (Instrumental)",2009,"2009-10-11","PAD JACK","M3-24","A-One",344,6
"みんなで大空マジック！！",2009,"2009-10-11","PAD JACK","M3-24","A-One",0,7
"Small Sweet Melancholy (Instrumental)",2009,"2009-10-11","PAD JACK","M3-24","A-One",221,8
"PLAY MY GAME (Lady's) (Instrumental)",2009,"2009-10-11","PAD JACK","M3-24","A-One",231,9
"悠久の守人",2009,"2009-10-11","PAD JACK","M3-24","A-One",0,10
"Summer Vibes (Instrumental)",2009,"2009-10-11","PAD JACK","M3-24","A-One",253,11
"稲田姫様に恋してるから",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",235,1
"eyes dim with tears",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",379,2
"Border Line",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",276,3
"An evil way",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",248,4
"sadness",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",317,5
"The World, With The Wings",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",231,6
"A dream of puppeteers",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",361,7
"Love Phantom",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",228,8
"…月まで届けこの想い",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",199,9
"迷いの森",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",281,10
"Border Line (instrumental)",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",276,11
"The World, With The Wings (instrumental)",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",231,12
"…月まで届けこの想い",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",0,13
"迷いの森",2009,"2009-10-11","PIECES","Touhou Kouroumu 5","38BEETS",0,14
"-iroha-",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",317,1
"Lovable World",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",272,2
"Departed Princess",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",0,3
"マリアリが俺のジャスティス",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",245,4
"Frosty sta",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",261,5
"君は、気の向くままに。",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",340,6
"SNOW JEWEL",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",310,7
"SAKURA MISSION 34",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",267,8
"Ghost in the overdrive feat.mintea",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",304,9
"パンドラ",2009,"2009-12-30","PLEASANT","Comiket 77","38BEETS",0,10
"風の源",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",334,1
"Shoot the Lights",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",280,2
"amazing once more",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",224,3
"サクラ恋",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",0,4
"Sacrifice",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",297,5
"Rhapsody for the bonds",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",252,6
"深い霧",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",294,7
"GOOD LUCK, BE HAPPY!!",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",225,8
"ﾊﾟﾗｲｿﾞ",2010,"2010-03-14","PLUG IN PLUG OUT","Reitaisai 7","A-One",334,9
"KIZNA",2009,"2009-08-15","POD JACK","Comiket 76","A-One",331,1
"PLAY MY GAME (Men's)",2009,"2009-08-15","POD JACK","Comiket 76","A-One",211,2
"恋のスターライト☆デート",2009,"2009-08-15","POD JACK","Comiket 76","A-One",214,3
"Eternity Ring",2009,"2009-08-15","POD JACK","Comiket 76","A-One",305,4
"MUTABLE STORY",2009,"2009-08-15","POD JACK","Comiket 76","A-One",304,5
"uso tsu ki",2009,"2009-08-15","POD JACK","Comiket 76","A-One",344,6
"みんなで大空マジック！！",2009,"2009-08-15","POD JACK","Comiket 76","A-One",234,7
"Small Sweet Melancholy",2009,"2009-08-15","POD JACK","Comiket 76","A-One",221,8
"PLAY MY GAME (Lady's)",2009,"2009-08-15","POD JACK","Comiket 76","A-One",231,9
"悠久の守人",2009,"2009-08-15","POD JACK","Comiket 76","A-One",228,10
"Insanity",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",298,1
"Absolute Zero",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",429,2
"Brilliant Colors",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",339,3
"Night Parade",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",314,4
"Arc Trajectory",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",219,5
"Happy Tea Break",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",283,6
"The Girl Will Be Locked",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",340,7
"Diabolism",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",274,8
"昇らない月",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",0,9
"Noble Dreamers",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",379,10
"mxoxn",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",378,11
"platinum platonic",2009,"2009-10-11","POISONING","Touhou Kouroumu 5","38BEETS",300,12
"ToRyan-Se",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",190,1
"From Hell Garden",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",245,2
"蝕む恋の行方",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",267,3
"焔の海",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",326,4
"Princess Bridge",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",213,5
"LAST EMOTION",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",284,6
"Lost the PAST",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",373,7
"OK!KissME!",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",242,8
"Jealousy",2009,"2009-03-08","POLYGON RAIN","Reitaisai 6","A1",300,9
"F [intro]",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",135,1
"Stardust Reverie",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",275,2
"Blazing Star",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",210,3
"Asteroid Belt",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",250,4
"M [interlude]",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",67,5
"Master Spark",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",127,6
"Earthlight Ray",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",259,7
"Milkyway",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",297,8
"Event Horizon",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",206,9
"Starlight Tyhoon",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",238,10
"S [outro]",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",68,11
"F.M.S [Secret Track]",2007,"2007-03-21","PRISMA","Touhou Fuhai Komachi 3","CYTOKINE",355,12
"Vertical",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",222,1
"UFO",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",242,2
"天空の",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",0,3
"Picture scroll",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",293,4
"Oh, my secret",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",302,5
"Drowning",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",267,6
"Rainy Night",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",248,7
"The absolute",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",356,8
"A place to calm",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",229,9
"xxxself.",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",212,10
"one's way back",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",245,11
"罪と矛先～",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",0,12
"罪と矛先～",2010,"2010-08-14","PUZZLE","Comiket 78","38BEETS",0,13
"お願いスーパープログラマー",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",230,1
"Shootin' cool moon light...",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",232,2
"make a joyous life",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",243,3
"childish egoism",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",194,4
"二つの",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",0,5
"★★★",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",205,6
"恋色マジカルフライト",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",226,7
"絶対的存在",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",0,8
"嘘と慟哭",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",299,9
"...Party Night♪",2011,"2011-05-08","Party Poche","Reitaisai 8","Forestpireo",270,10
"Blood Monday",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",250,1
"無重力",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",0,2
"空想少女",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",251,3
"椿音",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",274,4
"Out of sight",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",265,5
"MIRROR",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",190,6
"abyss",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",240,7
"淡明影炎",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",334,8
"影踏み",2011,"2011-03-13","Passion -Dancing Battle Girls-","Reitaisai 8","556ミリメートル",0,9
"せせらぎの向こうに見えた幻想",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",176,1
"昼下がりの憂鬱",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",220,2
"Romanstone",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",225,3
"豊穣の大収穫祭",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",265,4
"風に舞う木の葉と神の社",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",277,5
"現を断ずる妖の森",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",211,6
"星空のユーフォーロマンス",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",275,7
"かわくだり",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",206,8
"雲流れ",2010,"2010-03-14","Pastoral landscape","Reitaisai 7","Mikan Box",253,9
"負いしかぎろい　胸焦がし",2004,"2004-12-30","Phantasmagoria (Whisper Records)","Comiket 67","Whisper Records",0,1
"花たてまつれ　忘我の蝶",2004,"2004-12-30","Phantasmagoria (Whisper Records)","Comiket 67","Whisper Records",0,2
"天行く月を　網に刺し",2004,"2004-12-30","Phantasmagoria (Whisper Records)","Comiket 67","Whisper Records",0,3
"徒然ふたり　常つ郷",2004,"2004-12-30","Phantasmagoria (Whisper Records)","Comiket 67","Whisper Records",0,4
"詠み人知らず　彼方の音",2004,"2004-12-30","Phantasmagoria (Whisper Records)","Comiket 67","Whisper Records",0,5
"Whisper Records - 夜魔見し空も　さよふけて",2004,"2004-12-30","Phantasmagoria (Whisper Records)","Comiket 67","Whisper Records",0,6
"想い巡らし　月仰ぎ",2004,"2004-12-30","Phantasmagoria (Whisper Records)","Comiket 67","Whisper Records",0,7
"あかねさす日の　暮れゆく道に",2004,"2004-12-30","Phantasmagoria (Whisper Records)","Comiket 67","Whisper Records",0,8
"永遠の巫女",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",379,1
"遠野幻想物語",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",166,2
"幻想東方裁判",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",275,3
"Phantasmagoria",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",234,4
"Grimore of Alice",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",164,5
"霊人の休日",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",212,6
"禁じざるを得ない遊戯",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",182,7
"墨染の桜",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",340,8
"悲しき人形",2006,"2006-12-31","Phantasmal Junction Side-A:あんびえんと行","Comiket 71","Colorful Cube",202,9
"ティアオイエツォン ～ withered leaf",2006,"2006-12-31","Phantasmal Junction Side-B：びーと行","Comiket 71","Colorful Cube",134,1
"シンデレラケージ　～ Kagome-Kagome",2006,"2006-12-31","Phantasmal Junction Side-B：びーと行","Comiket 71","Colorful Cube",171,2
"アルティメットトゥルース",2006,"2006-12-31","Phantasmal Junction Side-B：びーと行","Comiket 71","Colorful Cube",129,3
"時の風",2006,"2006-12-31","Phantasmal Junction Side-B：びーと行","Comiket 71","Colorful Cube",157,4
"春色小径",2006,"2006-12-31","Phantasmal Junction Side-B：びーと行","Comiket 71","Colorful Cube",180,5
"無何有の郷　～ Deep Mountain",2006,"2006-12-31","Phantasmal Junction Side-B：びーと行","Comiket 71","Colorful Cube",171,6
