2009-05-02 23:49:40,D3B,64,2,3,8,43,1,5,77,50,0,0,0,0,0
2009-05-03 23:00:14,D3B,100,2,3,8,43,1,1,100,100,0,0,0,0,0
2009-05-03 23:02:00,D3B,86,2,3,8,43,1,2,100,72,0,0,0,0,0
2009-05-03 23:03:48,D3B,89,2,3,8,43,1,3,100,83,0,0,0,0,0
2009-05-03 23:05:33,D3B,80,2,3,8,43,1,4,60,100,0,0,0,0,0
2009-05-03 23:07:12,D3B,50,2,3,8,43,1,5,50,50,0,0,0,0,0
2009-05-05 08:56:55,D3B,87,2,3,8,43,1,1,90,80,0,0,0,0,0
2009-05-05 08:58:24,D3B,57,2,3,8,43,1,2,60,56,0,0,0,0,0
2009-05-05 09:00:00,D3B,71,2,3,8,43,1,3,90,54,0,0,0,0,0
2009-05-05 09:01:30,D3B,54,2,3,8,43,1,4,66,41,0,0,0,0,0
2009-05-05 09:03:11,D3B,53,2,3,8,43,1,5,50,57,0,0,0,0,0
2009-05-06 23:23:29,D3B,68,2,3,8,43,1,1,66,71,0,0,0,0,0
2009-05-06 23:25:09,D3B,73,2,3,8,43,1,2,66,85,0,0,0,0,0
2009-05-06 23:26:50,D3B,33,2,3,8,43,1,3,44,25,0,0,0,0,0
2009-05-06 23:28:31,D3B,55,2,3,8,43,1,4,91,26,0,0,0,0,0
2009-05-06 23:30:07,D3B,38,2,3,8,43,1,5,42,35,0,0,0,0,0
2009-05-08 23:39:10,D3B,64,2,3,8,43,1,1,100,33,0,0,0,0,0
2009-05-08 23:40:44,D3B,42,2,3,8,43,1,2,37,45,0,0,0,0,0
2009-05-08 23:42:20,D3B,65,2,3,8,43,1,3,80,53,0,0,0,0,0
2009-05-08 23:44:03,D3B,85,2,3,8,43,1,4,91,77,0,0,0,0,0
2009-05-08 23:45:43,D3B,60,2,3,8,43,1,5,83,44,0,0,0,0,0
2009-05-09 23:45:16,D3B,82,2,3,8,43,1,1,85,80,0,0,0,0,0
2009-05-09 23:46:53,D3B,64,2,3,8,43,1,2,90,46,0,0,0,0,0
2009-05-09 23:48:34,D3B,86,2,3,8,43,1,3,100,75,0,0,0,0,0
2009-05-09 23:50:17,D3B,58,2,3,8,43,1,4,77,46,0,0,0,0,0
2009-05-09 23:52:04,D3B,66,2,3,8,43,1,5,77,60,0,0,0,0,0
2009-05-10 22:49:43,D3B,89,2,3,8,43,1,1,85,91,0,0,0,0,0
2009-05-10 22:51:21,D3B,72,2,3,8,43,1,2,100,50,0,0,0,0,0
2009-05-10 22:53:05,D3B,73,2,3,8,43,1,3,85,62,0,0,0,0,0
2009-05-10 22:54:51,D3B,80,2,3,8,43,1,4,100,60,0,0,0,0,0
2009-05-10 22:56:29,D3B,70,2,3,8,43,1,5,70,70,0,0,0,0,0
2009-05-11 13:33:14,D3B,88,2,3,8,43,1,1,83,90,0,0,0,0,0
2009-05-11 13:34:55,D3B,65,2,3,8,43,1,2,83,57,0,0,0,0,0
2009-05-11 13:36:39,D3B,76,2,3,8,43,1,3,80,75,0,0,0,0,0
2009-05-11 13:38:22,D3B,78,2,3,8,43,1,4,90,66,0,0,0,0,0
2009-05-11 13:40:29,D3B,69,2,3,8,43,1,5,71,66,0,0,0,0,0
2009-05-11 13:42:13,D3B,58,2,3,8,43,1,6,100,41,0,0,0,0,0
2009-05-11 22:51:15,D3B,77,2,3,7,43,1,1,100,50,0,0,0,0,0
2009-05-11 22:52:40,D3B,66,2,3,7,43,1,2,88,53,0,0,0,0,0
2009-05-11 22:54:09,D3B,68,2,3,7,43,1,3,90,44,0,0,0,0,0
2009-05-11 22:55:39,D3B,76,2,3,7,43,1,4,100,66,0,0,0,0,0
2009-05-12 22:39:57,D3B,81,2,3,7,43,1,1,85,75,0,0,0,0,0
2009-05-12 22:42:52,D3B,78,2,3,7,43,1,2,100,60,0,0,0,0,0
2009-05-12 22:45:35,D3B,90,2,3,7,43,1,3,100,83,0,0,0,0,0
2009-05-12 22:47:07,D3B,80,2,3,7,43,1,4,100,55,0,0,0,0,0
2009-05-12 23:38:02,D3B,50,2,3,7,43,1,1,100,30,0,0,0,0,0
2009-05-12 23:39:27,D3B,57,2,3,7,43,1,2,75,46,0,0,0,0,0
